# id	zone_id	english_name	english_country	english_sort	chinese_name	chinese_country	chinese_sort	search_aliases
201000237	Asia/Omsk	Omsk	Russia	Omsk	鄂木斯克	俄罗斯	e mu si ke	omsk | 鄂木斯克 omsk emusike | emsk | 木斯克 musike 斯克 sike 克 ke | russia | 俄罗斯 russia eluosi | els | 罗斯 luosi 斯 si
201001143	Asia/Oral	Oral	Kazakhstan	Oral	奥拉尔	哈萨克斯坦	ao la er	oral | 奥拉尔 oral aolaer | ale | 拉尔 laer 尔 er | kazakhstan | 哈萨克斯坦 kazakhstan hasakesitan | hskst | 萨克斯坦 sakesitan 克斯坦 kesitan 斯坦 sitan 坦 tan
201001144	Asia/Pontianak	Pontianak	Indonesia	Pontianak	坤甸	印度尼西亚	kun dian	pontianak | 坤甸 pontianak kundian | kd | 甸 dian | indonesia | 印度尼西亚 indonesia yindunixiya | ydnxy | 度尼西亚 dunixiya 尼西亚 nixiya 西亚 xiya 亚 ya
101030100	Asia/Shanghai	Tianjin	China	Tianjin	天津	中国	tian jin	tianjin | 天津 tianjin tianjin | tj | 津 jin | china | 中国 china zhongguo | zg | 国 guo
201001145	Asia/Sakhalin	Yuzhno Sakhalinsk	Russia	Yuzhno Sakhalinsk	南萨哈林斯克	俄罗斯	nan sa ha lin si ke	yuzhno sakhalinsk | 南萨哈林斯克 yuzhno sakhalinsk nansahalinsike | ys | nshlsk | sakhalinsk | 萨哈林斯克 sahalinsike 哈林斯克 halinsike 林斯克 linsike 斯克 sike 克 ke | russia | 俄罗斯 russia eluosi | els | 罗斯 luosi 斯 si
201000435	Asia/Samarkand	Samarkand	Uzbekistan	Samarkand	撒马尔罕	乌兹别克斯坦	sa ma er han	samarkand | 撒马尔罕 samarkand samaerhan | smeh | 马尔罕 maerhan 尔罕 erhan 罕 han | uzbekistan | 乌兹别克斯坦 uzbekistan wuzibiekesitan | wzbkst | 兹别克斯坦 zibiekesitan 别克斯坦 biekesitan 克斯坦 kesitan 斯坦 sitan 坦 tan
201000440	Asia/Tashkent	Tashkent	Uzbekistan	Tashkent	塔什干	乌兹别克斯坦	ta shi gan	tashkent | 塔什干 tashkent tashigan | tsg | 什干 shigan 干 gan | uzbekistan | 乌兹别克斯坦 uzbekistan wuzibiekesitan | wzbkst | 兹别克斯坦 zibiekesitan 别克斯坦 biekesitan 克斯坦 kesitan 斯坦 sitan 坦 tan
201001146	Asia/Tbilisi	Tbilisi	Georgia	Tbilisi	第比利斯	格鲁吉亚	di bi li si	tbilisi | 第比利斯 tbilisi dibilisi | dbls | 比利斯 bilisi 利斯 lisi 斯 si | georgia | 格鲁吉亚 georgia gelujiya | gljy | 鲁吉亚 lujiya 吉亚 jiya 亚 ya
201000900	Asia/Thimbu	Thimphu	Bhutan	Thimphu	廷布	不丹	ting bu	thimphu | 廷布 thimphu tingbu | tb | 布 bu | bhutan | 不丹 bhutan budan | bd | 丹 dan
101130101	Asia/Shanghai	Urumqi	China	Urumqi	乌鲁木齐	中国	wu lu mu qi	urumqi | 乌鲁木齐 urumqi wulumuqi | wlmq | 鲁木齐 lumuqi 木齐 muqi 齐 qi | china | 中国 china zhongguo | zg | 国 guo
201000613	Asia/Vientiane	Vientiane	Laos	Vientiane	万象	老挝	wan xiang	vientiane | 万象 vientiane wanxiang | wx | 象 xiang | laos | 老挝 laos laowo | lw | 挝 wo
201000231	Asia/Vladivostok	Vladivostok	Russia	Vladivostok	海参崴	俄罗斯	hai can wei	vladivostok | 海参崴 vladivostok haicanwei | hcw | 参崴 canwei 崴 wei | russia | 俄罗斯 russia eluosi | els | 罗斯 luosi 斯 si
201001147	Asia/Yakutsk	Yakutsk	Russia	Yakutsk	雅库茨克	俄罗斯	ya ku ci ke	yakutsk | 雅库茨克 yakutsk yakucike | ykck | 库茨克 kucike 茨克 cike 克 ke | russia | 俄罗斯 russia eluosi | els | 罗斯 luosi 斯 si
201000246	Asia/Yekaterinburg	Yekaterinburg	Russia	Yekaterinburg	叶卡捷琳堡	俄罗斯	ye ka jie lin bao	yekaterinburg | 叶卡捷琳堡 yekaterinburg yekajielinbao | ykjlb | 卡捷琳堡 kajielinbao 捷琳堡 jielinbao 琳堡 linbao 堡 bao | russia | 俄罗斯 russia eluosi | els | 罗斯 luosi 斯 si
201000666	Asia/Yerevan	Yerevan	Armenia	Yerevan	埃里温	亚美尼亚	ai li wen	yerevan | 埃里温 yerevan ailiwen | alw | 里温 liwen 温 wen | armenia | 亚美尼亚 armenia yameiniya | ymny | 美尼亚 meiniya 尼亚 niya 亚 ya
201001148	Atlantic/Azores	Ponta Delgada	Portugal	Ponta Delgada	蓬塔德尔加达	葡萄牙	peng ta de er jia da	ponta delgada | 蓬塔德尔加达 ponta delgada pengtadeerjiada | pd | ptdejd | delgada | 塔德尔加达 tadeerjiada 德尔加达 deerjiada 尔加达 erjiada 加达 jiada 达 da | portugal | 葡萄牙 portugal putaoya | pty | 萄牙 taoya 牙 ya
201001149	Atlantic/Madeira	Funchal	Madeira	Funchal	丰沙尔	马德拉	feng sha er	funchal | 丰沙尔 funchal fengshaer | fse | 沙尔 shaer 尔 er | madeira | 马德拉 madeira madela | shaatdc | mdl | 德拉 dela 拉 la
201001150	Atlantic/St_Helena	Jamestown	Saint Helena, Ascension and Tristan da Cunha	Jamestown	詹姆斯敦	圣赫勒拿、阿森松与特里斯坦达库尼亚	zhan mu si dun	jamestown | 詹姆斯敦 jamestown zhanmusidun | zmsd | 姆斯敦 musidun 斯敦 sidun 敦 dun | saint helena, ascension and tristan da cunha | 圣赫勒拿阿森松与特里斯坦达库尼亚 saint helena, ascension and tristan da cunha shenghelenaasensongyutelisitandakuniya | shlnassytlstdkny | helena,ascensionandtristandacunha ascensionandtristandacunha andtristandacunha tristandacunha dacunha cunha | 赫勒拿阿森松与特里斯坦达库尼亚 helenaasensongyutelisitandakuniya 勒拿阿森松与特里斯坦达库尼亚 lenaasensongyutelisitandakuniya 拿阿森松与特里斯坦达库尼亚 naasensongyutelisitandakuniya 阿森松与特里斯坦达库尼亚 asensongyutelisitandakuniya 森松与特里斯坦达库尼亚 sensongyutelisitandakuniya 松与特里斯坦达库尼亚 songyutelisitandakuniya 与特里斯坦达库尼亚 yutelisitandakuniya 特里斯坦达库尼亚 telisitandakuniya 里斯坦达库尼亚 lisitandakuniya 斯坦达库尼亚 sitandakuniya 坦达库尼亚 tandakuniya 达库尼亚 dakuniya 库尼亚 kuniya 尼亚 niya 亚 ya
201001151	Australia/Broken_Hill	Broken Hill	Australia	Broken Hill	布罗肯希尔	澳大利亚	bu luo ken xi er	broken hill | 布罗肯希尔 broken hill buluokenxier | bh | blkxe | hill | 罗肯希尔 luokenxier 肯希尔 kenxier 希尔 xier 尔 er | australia | 澳大利亚 australia aodaliya | adly | 大利亚 daliya 利亚 liya 亚 ya
201001152	Australia/Currie	Currie	Australia	Currie	库利	澳大利亚	ku li	currie | 库利 currie kuli | kl | 利 li | australia | 澳大利亚 australia aodaliya | adly | 大利亚 daliya 利亚 liya 亚 ya
201001153	Australia/Eucla	Eucla	Australia	Eucla	尤克拉	澳大利亚	you ke la	eucla | 尤克拉 eucla youkela | ykl | 克拉 kela 拉 la | australia | 澳大利亚 australia aodaliya | adly | 大利亚 daliya 利亚 liya 亚 ya
201001154	Australia/Hobart	Hobart	Australia	Hobart	霍巴特	澳大利亚	huo ba te	hobart | 霍巴特 hobart huobate | hbt | 巴特 bate 特 te | australia | 澳大利亚 australia aodaliya | adly | 大利亚 daliya 利亚 liya 亚 ya
201001155	Australia/Lindeman	Lindeman Island	Australia	Lindeman Island	林德曼岛	澳大利亚	lin de man dao	lindeman island | 林德曼岛 lindeman island lindemandao | li | ldmd | island | 德曼岛 demandao 曼岛 mandao 岛 dao | australia | 澳大利亚 australia aodaliya | adly | 大利亚 daliya 利亚 liya 亚 ya
201001156	Brazil/DeNoronha	Fernando de Noronha	Brazil	Fernando de Noronha	费尔南多·迪诺罗尼亚群岛	巴西	fei er nan duo di nuo luo ni ya dao	fernando de noronha | 费尔南多迪诺罗尼亚岛 fernando de noronha feiernanduodinuoluoniyadao | fdn | fenddnlnyd | denoronha noronha | 尔南多迪诺罗尼亚岛 ernanduodinuoluoniyadao 南多迪诺罗尼亚岛 nanduodinuoluoniyadao 多迪诺罗尼亚岛 duodinuoluoniyadao 迪诺罗尼亚岛 dinuoluoniyadao 诺罗尼亚岛 nuoluoniyadao 罗尼亚岛 luoniyadao 尼亚岛 niyadao 亚岛 yadao 岛 dao | brazil | 巴西 brazil baxi | bx | 西 xi
201001157	Europe/Kaliningrad	Kaliningrad	Russia	Kaliningrad	加里宁格勒	俄罗斯	jia li ning ge le	kaliningrad | 加里宁格勒 kaliningrad jialininggele | jlngl | 里宁格勒 lininggele 宁格勒 ninggele 格勒 gele 勒 le | russia | 俄罗斯 russia eluosi | els | 罗斯 luosi 斯 si
201000804	Europe/Ljubljana	Ljubljana	Slovenia	Ljubljana	卢布尔雅那	斯洛文尼亚	lu bu er ya na	ljubljana | 卢布尔雅那 ljubljana lubueryana | lbeyn | 布尔雅那 bueryana 尔雅那 eryana 雅那 yana 那 na | slovenia | 斯洛文尼亚 slovenia siluowenniya | slwny | 洛文尼亚 luowenniya 文尼亚 wenniya 尼亚 niya 亚 ya
201001158	Europe/Mariehamn	Mariehamn	Åland Island	Mariehamn	玛丽港	奥兰群岛	ma li gang	mariehamn | 玛丽港 mariehamn maligang | mlg | 丽港 ligang 港 gang | åland island | 奥兰群岛 åland island aolanqundao | åi | alqd | island | 兰群岛 lanqundao 群岛 qundao 岛 dao
201001159	Europe/Podgorica	Podgorica	Montenegro	Podgorica	波德戈里察	黑山	bo de ge li cha	podgorica | 波德戈里察 podgorica bodegelicha | bdglc | 德戈里察 degelicha 戈里察 gelicha 里察 licha 察 cha | montenegro | 黑山 montenegro heishan | hs | 山 shan
201000250	Europe/Samara	Samara	Russia	Samara	萨马拉	俄罗斯	sa ma la	samara | 萨马拉 samara samala | sml | 马拉 mala 拉 la | russia | 俄罗斯 russia eluosi | els | 罗斯 luosi 斯 si
201001160	Europe/Tirane	Tirana	Albania	Tirana	地拉那	阿尔巴尼亚	di la na	tirana | 地拉那 tirana dilana | dln | 拉那 lana 那 na | albania | 阿尔巴尼亚 albania aerbaniya | aebny | 尔巴尼亚 erbaniya 巴尼亚 baniya 尼亚 niya 亚 ya
201001161	Europe/Tiraspol	Tiraspol	Moldova	Tiraspol	蒂拉斯波尔	摩尔多瓦	di la si bo er	tiraspol | 蒂拉斯波尔 tiraspol dilasiboer | dlsbe | 拉斯波尔 lasiboer 斯波尔 siboer 波尔 boer 尔 er | moldova | 摩尔多瓦 moldova moerduowa | medw | 尔多瓦 erduowa 多瓦 duowa 瓦 wa
201001162	Europe/Uzhgorod	Uzhgorod	Ukraine	Uzhgorod	乌日霍罗德	乌克兰	wu ri huo luo de	uzhgorod | 乌日霍罗德 uzhgorod wurihuoluode | wrhld | 日霍罗德 rihuoluode 霍罗德 huoluode 罗德 luode 德 de | ukraine | 乌克兰 ukraine wukelan | wkl | 克兰 kelan 兰 lan
201001163	Europe/Vaduz	Vaduz	Liechtenstein	Vaduz	瓦杜兹	列支敦斯登	wa du zi	vaduz | 瓦杜兹 vaduz waduzi | wdz | 杜兹 duzi 兹 zi | liechtenstein | 列支敦斯登 liechtenstein liezhidunsideng | lzdsd | 支敦斯登 zhidunsideng 敦斯登 dunsideng 斯登 sideng 登 deng
201001164	Europe/Volgograd	Volgograd	Russia	Volgograd	伏尔加格勒	俄罗斯	fu er jia ge le	volgograd | 伏尔加格勒 volgograd fuerjiagele | fejgl | 尔加格勒 erjiagele 加格勒 jiagele 格勒 gele 勒 le | russia | 俄罗斯 russia eluosi | els | 罗斯 luosi 斯 si
201001165	Europe/Zaporozhye	Zaporizhia	Ukraine	Zaporizhia	扎波罗热	乌克兰	zha bo luo re	zaporizhia | 扎波罗热 zaporizhia zhaboluore | zblr | 波罗热 boluore 罗热 luore 热 re | ukraine | 乌克兰 ukraine wukelan | wkl | 克兰 kelan 兰 lan
201001166	Indian/Christmas	Flying Fish Cove	Australia	Flying Fish Cove	飞鱼湾	澳大利亚	fei yu wan	flying fish cove | 飞鱼湾 flying fish cove feiyuwan | ffc | fyw | fishcove cove | 鱼湾 yuwan 湾 wan | australia | 澳大利亚 australia aodaliya | adly | 大利亚 daliya 利亚 liya 亚 ya
201001167	Indian/Cocos	West Island	Australia	West Island	西岛	澳大利亚	xi dao	west island | 西岛 west island xidao | wi | xd | island | 岛 dao | australia | 澳大利亚 australia aodaliya | adly | 大利亚 daliya 利亚 liya 亚 ya
201001168	Indian/Comoro	Moroni	Comoros	Moroni	莫洛尼	科摩罗	mo luo ni	moroni | 莫洛尼 moroni moluoni | mln | 洛尼 luoni 尼 ni | comoros | 科摩罗 comoros kemoluo | kml | 摩罗 moluo 罗 luo
201001169	Indian/Kerguelen	Port-aux-Français	French Southern and Antarctic Lands	Port-aux-Français	法兰西港	法属南部领地	fa lan xi gang	port-aux-français | 法兰西港 port-aux-français falanxigang | paf | flxg | auxfrançais français | 兰西港 lanxigang 西港 xigang 港 gang | french southern and antarctic lands | 法属南部领地 french southern and antarctic lands fashunanbulingdi | fsaal | fsnbld | southernandantarcticlands andantarcticlands antarcticlands lands | 属南部领地 shunanbulingdi 南部领地 nanbulingdi 部领地 bulingdi 领地 lingdi 地 di
201001170	Indian/Mahe	Mahe Island	Seychelles	Mahe Island	马埃岛	塞舌尔	ma ai dao	mahe island | 马埃岛 mahe island maaidao | mi | mad | island | 埃岛 aidao 岛 dao | seychelles | 塞舌尔 seychelles saisheer | sse | 舌尔 sheer 尔 er
201001171	Indian/Mayotte	Mamoudzou	Mayotte	Mamoudzou	马穆楚	马约特岛	ma mu chu	mamoudzou | 马穆楚 mamoudzou mamuchu | mmc | 穆楚 muchu 楚 chu | mayotte | 马约特岛 mayotte mayuetedao | mytd | 约特岛 yuetedao 特岛 tedao 岛 dao
201001172	Indian/Reunion	Saint Denis	Reunion Island	Saint Denis	圣但尼	留尼旺岛	sheng dan ni	saint denis | 圣但尼 saint denis shengdanni | sd | sdn | denis | 但尼 danni 尼 ni | reunion island | 留尼旺岛 reunion island liuniwangdao | ri | lnwd | island | 尼旺岛 niwangdao 旺岛 wangdao 岛 dao
201000869	Pacific/Apia	Apia	Samoa	Apia	阿皮亚	萨摩亚	a pi ya	apia | 阿皮亚 apia apiya | apy | 皮亚 piya 亚 ya | samoa | 萨摩亚 samoa samoya | smy | 摩亚 moya 亚 ya
201001173	Pacific/Chatham	Chatham Island	New Zealand	Chatham Island	查塔姆岛	新西兰	cha ta mu dao	chatham island | 查塔姆岛 chatham island chatamudao | ci | ctmd | island | 塔姆岛 tamudao 姆岛 mudao 岛 dao | new zealand | 新西兰 new zealand xinxilan | nz | xxl | zealand | 西兰 xilan 兰 lan
201001174	Pacific/Chuuk	Chuuk	Micronesia	Chuuk	楚克	密克罗尼西亚	chu ke	chuuk | 楚克 chuuk chuke | ck | 克 ke | micronesia | 密克罗尼西亚 micronesia mikeluonixiya | mklnxy | 克罗尼西亚 keluonixiya 罗尼西亚 luonixiya 尼西亚 nixiya 西亚 xiya 亚 ya
201001175	Pacific/Efate	Efate	Vanuatu	Efate	埃法特岛	瓦努阿图	ai fa te dao	efate | 埃法特岛 efate aifatedao | aftd | 法特岛 fatedao 特岛 tedao 岛 dao | vanuatu | 瓦努阿图 vanuatu wanuatu | wnat | 努阿图 nuatu 阿图 atu 图 tu
201001176	Pacific/Enderbury	Enderbury Island	Kiribati	Enderbury Island	恩德伯里岛	基里巴斯	en de bo li dao	enderbury island | 恩德伯里岛 enderbury island endebolidao | ei | edbld | island | 德伯里岛 debolidao 伯里岛 bolidao 里岛 lidao 岛 dao | kiribati | 基里巴斯 kiribati jilibasi | jlbs | 里巴斯 libasi 巴斯 basi 斯 si
201001177	Pacific/Fakaofo	Fakaofo	Tokelau	Fakaofo	法考福环礁	托克劳	fa kao fu huan jiao	fakaofo | 法考福环礁 fakaofo fakaofuhuanjiao | fkfhj | 考福环礁 kaofuhuanjiao 福环礁 fuhuanjiao 环礁 huanjiao 礁 jiao | tokelau | 托克劳 tokelau tuokelao | tkl | 克劳 kelao 劳 lao
201001178	Pacific/Funafuti	Funafuti	Tuvalu	Funafuti	富纳富提	图瓦卢	fu na fu ti	funafuti | 富纳富提 funafuti funafuti | fnft | 纳富提 nafuti 富提 futi 提 ti | tuvalu | 图瓦卢 tuvalu tuwalu | twl | 瓦卢 walu 卢 lu
201001179	Pacific/Galapagos	Galapagos Islands	Ecuador	Galapagos Islands	加拉帕戈斯群岛	厄瓜多尔	jia la pa ge si qun dao	galapagos islands | 加拉帕戈斯群岛 galapagos islands jialapagesiqundao | gi | jlpgsqd | islands | 拉帕戈斯群岛 lapagesiqundao 帕戈斯群岛 pagesiqundao 戈斯群岛 gesiqundao 斯群岛 siqundao 群岛 qundao 岛 dao | ecuador | 厄瓜多尔 ecuador eguaduoer | egde | 瓜多尔 guaduoer 多尔 duoer 尔 er
201001180	Pacific/Gambier	Gambier Islands	French Polynesia	Gambier Islands	甘比尔群岛	法属波利尼西亚	gan bi er qun dao	gambier islands | 甘比尔群岛 gambier islands ganbierqundao | gi | gbeqd | islands | 比尔群岛 bierqundao 尔群岛 erqundao 群岛 qundao 岛 dao | french polynesia | 法属波利尼西亚 french polynesia fashubolinixiya | fp | fsblnxy | polynesia | 属波利尼西亚 shubolinixiya 波利尼西亚 bolinixiya 利尼西亚 linixiya 尼西亚 nixiya 西亚 xiya 亚 ya
201001181	Pacific/Guadalcanal	Guadalcanal	Solomon Islands	Guadalcanal	瓜达尔卡纳尔岛	所罗门群岛	gua da er ka na er dao	guadalcanal | 瓜达尔卡纳尔岛 guadalcanal guadaerkanaerdao | gdekned | 达尔卡纳尔岛 daerkanaerdao 尔卡纳尔岛 erkanaerdao 卡纳尔岛 kanaerdao 纳尔岛 naerdao 尔岛 erdao 岛 dao | solomon islands | 所罗门群岛 solomon islands suoluomenqundao | si | slmqd | islands | 罗门群岛 luomenqundao 门群岛 menqundao 群岛 qundao 岛 dao
201001182	Pacific/Johnston	Johnston Atoll	United States	Johnston Atoll	约翰斯顿环礁	美国	yue han si dun huan jiao	johnston atoll | 约翰斯顿环礁 johnston atoll yuehansidunhuanjiao | ja | yhsdhj | atoll | 翰斯顿环礁 hansidunhuanjiao 斯顿环礁 sidunhuanjiao 顿环礁 dunhuanjiao 环礁 huanjiao 礁 jiao | united states | 美国 united states meiguo | us | mg | states | 国 guo
201001183	Pacific/Kosrae	Kosrae	Micronesia	Kosrae	科斯雷	密克罗尼西亚	ke si lei	kosrae | 科斯雷 kosrae kesilei | ksl | 斯雷 silei 雷 lei | micronesia | 密克罗尼西亚 micronesia mikeluonixiya | mklnxy | 克罗尼西亚 keluonixiya 罗尼西亚 luonixiya 尼西亚 nixiya 西亚 xiya 亚 ya
201001184	Pacific/Kwajalein	Kwajalein Atoll	Marshall Islands	Kwajalein Atoll	瓜加林环礁	马绍尔群岛	gua jia lin huan jiao	kwajalein atoll | 瓜加林环礁 kwajalein atoll guajialinhuanjiao | ka | gjlhj | atoll | 加林环礁 jialinhuanjiao 林环礁 linhuanjiao 环礁 huanjiao 礁 jiao | marshall islands | 马绍尔群岛 marshall islands mashaoerqundao | mi | mseqd | islands | 绍尔群岛 shaoerqundao 尔群岛 erqundao 群岛 qundao 岛 dao
201000891	Pacific/Majuro	Majuro	Marshall Islands	Majuro	马朱罗	马绍尔群岛	ma zhu luo	majuro | 马朱罗 majuro mazhuluo | mzl | 朱罗 zhuluo 罗 luo | marshall islands | 马绍尔群岛 marshall islands mashaoerqundao | mi | mseqd | islands | 绍尔群岛 shaoerqundao 尔群岛 erqundao 群岛 qundao 岛 dao
201001185	Pacific/Marquesas	Marquesas	French Polynesia	Marquesas	马克萨斯群岛	法属波利尼西亚	ma ke sa si qun dao	marquesas | 马克萨斯群岛 marquesas makesasiqundao | mkssqd | 克萨斯群岛 kesasiqundao 萨斯群岛 sasiqundao 斯群岛 siqundao 群岛 qundao 岛 dao | french polynesia | 法属波利尼西亚 french polynesia fashubolinixiya | fp | fsblnxy | polynesia | 属波利尼西亚 shubolinixiya 波利尼西亚 bolinixiya 利尼西亚 linixiya 尼西亚 nixiya 西亚 xiya 亚 ya
201001186	Pacific/Niue	Alofi	Niue	Alofi	阿洛菲	纽埃	a luo fei	alofi | 阿洛菲 alofi aluofei | alf | 洛菲 luofei 菲 fei | niue | 纽埃 niue niuai | na | 埃 ai
201001187	Pacific/Norfolk	Norfolk Island	Australia	Norfolk Island	诺福克岛	澳大利亚	nuo fu ke dao	norfolk island | 诺福克岛 norfolk island nuofukedao | ni | nfkd | island | 福克岛 fukedao 克岛 kedao 岛 dao | australia | 澳大利亚 australia aodaliya | adly | 大利亚 daliya 利亚 liya 亚 ya
201001188	Pacific/Pago_Pago	Pago Pago	American Samoa	Pago Pago	帕果-帕果	美属萨摩亚	pa guo pa guo	pago pago | 帕果帕果 pago pago paguopaguo | pp | pgpg | pago | 果帕果 guopaguo 帕果 paguo 果 guo | american samoa | 美属萨摩亚 american samoa meishusamoya | as | mssmy | samoa | 属萨摩亚 shusamoya 萨摩亚 samoya 摩亚 moya 亚 ya
201001189	Pacific/Palau	Koror	Palau	Koror	科罗尔	帕劳	ke luo er	koror | 科罗尔 koror keluoer | kle | 罗尔 luoer 尔 er | palau | 帕劳 palau palao | pl | 劳 lao
201001190	Pacific/Palau	Melekeok	Palau	Melekeok	梅莱凯奥克	帕劳	mei lai kai ao ke	melekeok | 梅莱凯奥克 melekeok meilaikaiaoke | mlkak | 莱凯奥克 laikaiaoke 凯奥克 kaiaoke 奥克 aoke 克 ke | palau | 帕劳 palau palao | pl | 劳 lao
201001191	Pacific/Pitcairn	Adamstown	Pitcairn Islands	Adamstown	亚当斯敦	皮特凯恩群岛	ya dang si dun	adamstown | 亚当斯敦 adamstown yadangsidun | ydsd | 当斯敦 dangsidun 斯敦 sidun 敦 dun | pitcairn islands | 皮特凯恩群岛 pitcairn islands pitekaienqundao | pi | ptkeqd | islands | 特凯恩群岛 tekaienqundao 凯恩群岛 kaienqundao 恩群岛 enqundao 群岛 qundao 岛 dao
201001192	Pacific/Pohnpei	Pohnpei	Micronesia	Pohnpei	波纳佩	密克罗尼西亚	bo na pei	pohnpei | 波纳佩 pohnpei bonapei | bnp | 纳佩 napei 佩 pei | micronesia | 密克罗尼西亚 micronesia mikeluonixiya | mklnxy | 克罗尼西亚 keluonixiya 罗尼西亚 luonixiya 尼西亚 nixiya 西亚 xiya 亚 ya
201000769	Pacific/Port_Moresby	Port Moresby	Papua New Guinea	Port Moresby	莫尔兹比港	巴布亚新几内亚	mo er zi bi gang	port moresby | 莫尔兹比港 port moresby moerzibigang | pm | mezbg | moresby | 尔兹比港 erzibigang 兹比港 zibigang 比港 bigang 港 gang | papua new guinea | 巴布亚新几内亚 papua new guinea babuyaxinjineiya | png | bbyxjny | newguinea guinea | 布亚新几内亚 buyaxinjineiya 亚新几内亚 yaxinjineiya 新几内亚 xinjineiya 几内亚 jineiya 内亚 neiya 亚 ya
201001193	Pacific/Rarotonga	Rarotonga	Cook Islands	Rarotonga	拉罗汤加	库克群岛	la luo tang jia	rarotonga | 拉罗汤加 rarotonga laluotangjia | lltj | 罗汤加 luotangjia 汤加 tangjia 加 jia | cook islands | 库克群岛 cook islands kukequndao | ci | kkqd | islands | 克群岛 kequndao 群岛 qundao 岛 dao
201001194	Pacific/Saipan	Saipan	Northern Mariana Islands	Saipan	塞班岛	北马里亚纳群岛	sai ban dao	saipan | 塞班岛 saipan saibandao | sbd | 班岛 bandao 岛 dao | northern mariana islands | 北马里亚纳群岛 northern mariana islands beimaliyanaqundao | nmi | bmlynqd | marianaislands islands | 马里亚纳群岛 maliyanaqundao 里亚纳群岛 liyanaqundao 亚纳群岛 yanaqundao 纳群岛 naqundao 群岛 qundao 岛 dao
201001195	Pacific/Tarawa	Tarawa	Kiribati	Tarawa	塔拉瓦	基里巴斯	ta la wa	tarawa | 塔拉瓦 tarawa talawa | tlw | 拉瓦 lawa 瓦 wa | kiribati | 基里巴斯 kiribati jilibasi | jlbs | 里巴斯 libasi 巴斯 basi 斯 si
201000822	Pacific/Tongatapu	Nuku'alofa	Tonga	Nuku'alofa	努库阿洛法	汤加	nu ku a luo fa	nuku'alofa | 努库阿洛法 nuku'alofa nukualuofa | nkalf | 库阿洛法 kualuofa 阿洛法 aluofa 洛法 luofa 法 fa | tonga | 汤加 tonga tangjia | tj | 加 jia
201001196	Pacific/Wallis	Mata-Utu	Wallis and Futuna	Mata-Utu	马塔乌图	瓦利斯群岛和富图纳群岛	ma ta wu tu	mata-utu | 马塔乌图 mata-utu matawutu | mu | mtwt | utu | 塔乌图 tawutu 乌图 wutu 图 tu | wallis and futuna | 瓦利斯群岛和富图纳群岛 wallis and futuna walisiqundaohefutunaqundao | waf | wlsqdhftnqd | andfutuna futuna | 利斯群岛和富图纳群岛 lisiqundaohefutunaqundao 斯群岛和富图纳群岛 siqundaohefutunaqundao 群岛和富图纳群岛 qundaohefutunaqundao 岛和富图纳群岛 daohefutunaqundao 和富图纳群岛 hefutunaqundao 富图纳群岛 futunaqundao 图纳群岛 tunaqundao 纳群岛 naqundao 群岛 qundao 岛 dao
201000252	W-SU	St. Petersburg	Russia	St. Petersburg	圣彼得堡	俄罗斯	sheng bi de bao	st. petersburg | 圣彼得堡 st. petersburg shengbidebao | sp | sbdb | petersburg | 彼得堡 bidebao 得堡 debao 堡 bao | russia | 俄罗斯 russia eluosi | els | 罗斯 luosi 斯 si
201000829	WET	Tórshavn	Faroe Islands	Tórshavn	托尔斯港	法罗群岛	tuo er si gang	tórshavn | 托尔斯港 tórshavn tuoersigang | tesg | 尔斯港 ersigang 斯港 sigang 港 gang | faroe islands | 法罗群岛 faroe islands faluoqundao | fi | flqd | islands | 罗群岛 luoqundao 群岛 qundao 岛 dao
201000555	WET	Cork	Ireland	Cork	科克	爱尔兰	ke ke	cork | 科克 cork keke | kk | 克 ke | ireland | 爱尔兰 ireland aierlan | ael | 尔兰 erlan 兰 lan
201001197	America/New_York	Acton	United States	Acton	阿克顿	美国	a ke dun	acton | 阿克顿 acton akedun | akd | 克顿 kedun 顿 dun | united states | 美国 united states meiguo | us | mg | states | 国 guo
201000655	Asia/Dubai	Abu Dhabi	U.A.E	Abu Dhabi	阿布扎比	阿联酋	a bu zha bi	abu dhabi | 阿布扎比 abu dhabi abuzhabi | ad | abzb | dhabi | 布扎比 buzhabi 扎比 zhabi 比 bi | u.a.e | 阿联酋 u.a.e alianqiu | alq | 联酋 lianqiu 酋 qiu
201001198	America/Adak	Adak	United States	Adak	埃达克	美国	ai da ke	adak | 埃达克 adak aidake | adk | 达克 dake 克 ke | united states | 美国 united states meiguo | us | mg | states | 国 guo
201001199	Africa/Cairo	Alexandria	Egypt	Alexandria	亚历山大港	埃及	ya li shan da gang	alexandria | 亚历山大港 alexandria yalishandagang | ylsdg | 历山大港 lishandagang 山大港 shandagang 大港 dagang 港 gang | egypt | 埃及 egypt aiji | aj | 及 ji
201001034	Pacific/Auckland	Amundsen-Scott Station	Antarctic	Amundsen-Scott Station	阿蒙森-斯科特南极站	南极	a meng sen si ke te nan ji zhan	amundsen-scott station | 阿蒙森斯科特南极站 amundsen-scott station amengsensiketenanjizhan | ass | amssktnjz | scottstation station | 蒙森斯科特南极站 mengsensiketenanjizhan 森斯科特南极站 sensiketenanjizhan 斯科特南极站 siketenanjizhan 科特南极站 ketenanjizhan 特南极站 tenanjizhan 南极站 nanjizhan 极站 jizhan 站 zhan | antarctic | 南极 antarctic nanji | nj | 极 ji
